"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Luxembourg","LUX","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.06","15.77","15.14","15.06","11.57","12.86","14.14","13.46","13.03","11.02","11.69","11.99","11.29","11.28","12.57","12.34","10.22","9.96","10.07","11.16","9.69","8.22","","","",
"Latvia","LVA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.82","32.29","31.6","29.37","26.96","26.72","23.22","20.95","26.54","26.42","22.72","22.78","23.62","20.75","20.92","21.68","21.04","21.04","18.06","17.16","18.01","15.21","","","",
"Macao SAR, China","MAC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51","4.32","4.28","4.46","4.35","4.39","4.25","3.94","3.96","4.06","4","3.97","3.89","3.8","3.68","3.57","3.46","3.32","3.25","3.22","2.9","2.91","","","",
"Monaco","MCO","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.16","21.16","19.85","20.87","20.54","21.74","21.81","19.15","20.93","21.25","21.81","15.49","16.71","15.99","16.18","14.87","14.76","13.55","13.07","12.68","11.62","14.14","","","",
"Madagascar","MDG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81","5.86","6","5.99","6.11","6.2","6.18","6.04","5.98","5.92","5.94","5.95","5.81","5.82","5.92","5.8","5.89","5.88","5.92","5.96","6.3","6.09","","","",
"Maldives","MDV","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92","2.87","2.8","2.8","2.34","2.45","2.64","2.65","2.78","2.78","2.71","2.72","2.77","2.59","2.67","2.53","2.62","2.4","2.04","2.51","1.93","1.47","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.67788823192772","4.61522518137481","4.59589200564663","4.43127257400506","4.45658577346513","4.42705291339932","4.32502271686102","4.31800140751124","4.2888934381746","4.22534062887884","4.06593228275776","4.00373373058518","3.97330481617834","3.7635745599741","3.93696528874606","3.89777372897844","3.88562799348155","3.85102574212199","3.78671165387617","3.7124199582202","3.27527909820344","3.42664885159732","","","",
"Mexico","MEX","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.95","4","4.11","4.11","4.24","4.06","4.12","4.4","4.66","4.49","5.26","4.87","5.21","5.66","5.61","5.51","5.67","5.8","6.15","6.36","6.95","","","",
"Marshall Islands","MHL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3479289639798","10.9858053799781","10.8990159654559","10.8411765250063","10.8741815096698","10.6993493301397","10.358796265277","10.098761569333","9.91942643283998","9.70175919605233","9.57754862465046","9.39081166797731","9.22423529042122","9.03105140424839","8.89480723263075","8.72702001819106","8.67675692859473","8.7390066684896","8.65591777012436","8.59773304709184","8.23326447211611","8.25772275250508","","","",
"North Macedonia","MKD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.45","9.96","7.74","7.19","8.51","6.84","7.8","7.42","7.42","7.71","5.68","5.97","8.06","7.73","6.36","5.41","5.88","5.32","5.46","5.02","5.21","5.78","","","",
"Mali","MLI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03","4.09","4.07","3.99","3.96","3.93","3.94","4.06","4.13","4.19","4.14","4.14","4.23","4.23","4.2","4.25","4.21","4.2","4.12","4.03","4.05","4.16","","","",
"Malta","MLT","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8","7.28","5.62","5.43","5.66","5.5","6.38","5.46","6.38","7.06","7.61","7.06","6.06","7.06","7.05","7.03","6.01","5.18","5.01","5.95","5.69","6.47","","","",
"Myanmar","MMR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.93","3.87","3.88","3.83","3.84","3.79","3.75","3.64","3.53","3.38","3.29","3.23","3.19","3.14","3.14","3.12","3.1","3.04","3.05","3.06","2.89","2.89","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.74427817689056","4.67841926422944","4.66979429976039","4.49353096909136","4.5340255048735","4.5007719702076","4.42168977673198","4.43434352499996","4.41098594075237","4.34424548294873","4.16444880092856","4.1279581325908","4.10156404636353","3.89525719348282","4.0856941471602","4.05744280043856","4.03899150176093","3.99299362430194","3.91047483937376","3.83365280944341","3.37015871185117","3.5592504293388","","","",
"Montenegro","MNE","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.14","15.51","15.93","15.57","15.81","15.73","15.69","14.71","14.4","14.38","13.89","14.21","13.81","13.2","13.09","12.96","12.72","13.33","13.54","14.13","15.2","11.31","","","",
"Mongolia","MNG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.24","16.2","15.8","17.14","17.68","18.24","18.1","18.12","18.5","18.98","19.92","22.17","21.19","19.43","18.3","18.63","18.48","17.9","17.15","17.33","18.84","18.5","","","",
"Northern Mariana Islands","MNP","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.28","6.36","6.26","6.28","6.45","6.88","7.58","8.12","8.61","9.1","9.34","9.3","9.84","10.65","10.93","11.92","12.48","12.46","11.59","10.79","10.61","","","",
"Mauritania","MRT","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73","2.76","2.73","2.67","2.68","2.64","2.66","2.53","2.5","2.59","2.63","2.64","2.81","2.81","2.78","2.73","2.75","2.76","2.75","2.75","2.67","2.71","","","",
"Mauritius","MUS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.14","10.19","11.57","7.86","8.42","9.21","9.74","10.68","6.98","9.49","7.91","9.62","9.95","8.48","10.54","8.36","8.33","9.46","8.98","9.76","11.41","10.52","","","",
"Malawi","MWI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.49","7.32","7.28","7.62","7.33","7.5","7.75","7.54","6.9","6.78","6.6","6.55","6.47","6.44","6.36","6.49","6.63","6.85","6.96","7.27","7.07","7.57","","","",
"Malaysia","MYS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.25","4.19","4.37","4.37","4.28","4.17","4.12","4.28","4.39","4.38","4.36","4.18","4.12","4.3","4.79","4.89","5.06","5.24","5.35","4.26","5.65","","","",
"North America","NAC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2955488821971","11.670749626863","11.9270195152997","11.890798513117","11.9662248245892","11.9323081209548","11.9501583066175","12.2972035376813","12.6194473713124","12.8209879527358","13.1693001838766","13.2991429907287","13.5635881184393","13.616238135315","14.0280712437231","14.3211314312796","14.3154391105969","14.8508683646178","15.1479636105141","14.8625130783309","14.6184066387732","14.9908440933126","","","",
"Namibia","NAM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.71","9.77","10.36","10.57","10.45","10.34","9.95","9.46","9.21","8.61","8.5","9","8.78","8.91","9.62","9.52","8.02","8.87","8.28","8.3","8.36","8.59","","","",
"New Caledonia","NCL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87","3.98","3.91","4","3.9","4.05","4.01","4.1","3.96","4.06","4.13","4.27","4.4","4.48","4.52","4.52","4.49","4.5","4.51","4.54","4.33","4.48","","","",
"Nigeria","NGA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.27","5.37","5.21","5.18","5.26","5.08","5.2","5.19","5.13","5.2","5.08","4.94","4.81","4.67","4.62","4.46","4.43","4.36","4.44","4.41","4.56","4.99","","","",
"Nicaragua","NIC","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.59","6.61","6.47","6.97","6.56","6.23","5.54","5.86","5.93","5.82","5.45","6.2","5.05","5.75","5.18","4.72","4.85","4.98","5.27","4.65","3.65","4.24","","","",
"Netherlands","NLD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52","9.55","9.96","9.55","9.65","9.79","9.58","8.45","8.97","9.42","9.83","10.07","10.72","11.83","11.63","11.78","11.83","11.93","11.28","11.05","11.06","11.5","","","",
"Norway","NOR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.83","12.8","11.44","11.57","12.1","12.12","12","10.91","11.1","12.52","11.84","13","10.98","11.43","11.22","11.92","12.23","11.75","13.35","12.57","12.52","13.19","","","",
"Nepal","NPL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.92","9.64","9.48","9.45","9.41","9.53","9.64","9.57","9.32","9.67","10.08","10.42","10.24","10.65","10.65","10.63","10.36","10.58","10.6","10.56","9.8","10.14","","","",
"Nauru","NRU","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.56","13.85","12.39","13.7","12.7","12.99","13.16","12.27","12.35","11.46","12.54","11.39","12.63","12.1","11.69","11.94","12.47","12.83","11.73","11.81","11.35","11.92","","","",
"OECD members","OED","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5906438942801","12.5309251708754","12.7788348367072","13.0844128036117","12.8788164095463","12.8173448870667","12.4474398431242","12.5862295159366","12.8633115888683","13.2967962943863","13.1909728757949","13.2286592630934","12.9027687533509","12.9267014369625","12.7418023030658","12.5687667131192","12.1258169814468","12.177955424272","12.4074735014879","12.2935977660764","12.2195251772883","12.452490183198","","","",
"Oman","OMN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33","2.33","2.12","2.16","2.04","2.03","1.98","1.76","1.66","1.02","1.81","1.95","2.05","1.95","2.04","1.69","1.81","1.91","2.05","2","1.21","0.91","","","",
"Other small states","OSS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0169909436508","10.9043211952727","10.7710515328319","10.175808781616","10.0122329393454","9.82686016221232","9.82578828943027","10.0125731651306","9.68062199184598","10.0992113704914","10.3118920181573","9.4117282858392","9.90198492426109","9.71667250883103","10.2456388325693","9.55225142544579","9.53955087129279","10.156626158814","9.99735130853513","9.9000258874568","9.72556213927601","9.4172763272551","","","",
"Pakistan","PAK","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95","6.87","6.98","6.8","6.98","7.03","7.01","6.86","6.86","6.76","6.34","6.26","6.43","5.82","6.33","6.41","6.39","6.37","6.22","6.09","5.43","5.64","","","",
"Panama","PAN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.66","5.04","4.91","5.68","5.54","4.79","5.45","4.83","5.22","4.8","3.94","3.9","3.55","3.4","4.05","2.76","3.09","3.03","2.85","2.55","2.45","3.29","","","",
"Peru","PER","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","1.2","1.4","1.27","1.08","0.77","1.02","1.57","1.5","0.6","1.09","2.14","2.57","1.3","1.54","0.96","1.42","1.41","1.8","2.19","1.5","1.54","","","",
"Philippines","PHL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01","1.73","1.96","2.24","2.19","2.4","2.44","2.34","2.48","2.82","2.85","3.17","2.92","2.81","2.72","3.15","3.22","3.26","3.61","3.04","3.17","3.49","","","",
"Palau","PLW","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73","1.68","1.73","1.65","1.66","1.68","1.69","1.65","1.63","1.63","1.71","1.73","1.7","1.75","1.94","1.99","2","1.92","1.98","2.07","1.69","1.82","","","",
"Poland","POL","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.03","17.24","17.38","17.1","17.67","17.8","17.16","15.77","17.12","19.23","18.66","18.08","18.57","18.25","17.37","15.85","13.81","13.25","13.47","13.7","13.88","13.67","","","",
"Pre-demographic dividend","PRE","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01525666792653","5.98638168700842","5.91838875042696","5.8932251949376","5.87404830562711","5.79327890684622","5.82924819779416","5.83329118600604","5.83482680009024","5.88240373404264","5.88598883695346","5.86611327264235","5.79749820014712","5.7990757511601","5.73491183768683","5.6997286208812","5.73325625336982","5.77730700248954","5.91139116801639","5.89320339490065","5.75224626682688","6.02780036586646","","","",
"Puerto Rico (US)","PRI","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.99","7.45","6.23","6.8","7.27","7.5","6.82","7.01","7.88","8.7","7.43","6.74","6.49","6.68","5.95","6.33","5.23","6.99","5.76","5.72","5.91","5.42","","","",
"Korea, Dem. People's Rep.","PRK","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.55","8.45","8.5","8.33","8.25","8.19","8.28","8.62","9.2","9.4","9.82","10.01","9.96","10.15","10.28","10.68","10.7","10.24","9.84","10.05","9.29","9.31","","","",
"Portugal","PRT","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","8.71","12.33","11.78","10.55","11.31","11.39","12.61","13.03","13.01","13.58","12.27","13.5","12.5","14.23","13.25","11.38","12.1","11.83","12.66","12.08","11.52","","","",
"Paraguay","PRY","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.2","3.83","3.66","4.53","4.58","4.55","4.27","3.86","4.97","4.15","5.31","5.33","5.58","6.81","6.54","5.78","6.24","7.39","7.93","6.28","6.36","","","",
"West Bank and Gaza","PSE","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.63","0.64","0.66","0.64","0.64","0.63","0.59","0.63","0.59","0.55","0.53","0.57","0.67","0.8","0.92","0.76","0.65","0.66","0.68","0.66","0.64","0.65","","","",
"Pacific island small states","PSS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5719149291383","13.2565640005134","13.281130282744","13.3427616602777","12.7602295013968","13.1485761205592","13.0552046856496","13.7287301634323","14.0789401080317","14.0451968795869","14.2200877040552","14.4532648396707","14.5562861971427","14.5205224056336","14.4137128322598","14.364072789758","14.3918660342531","14.5212704577949","14.5489185250675","14.5497601907366","14.0253979933004","13.6973319630253","","","",
"Post-demographic dividend","PST","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7401582703363","15.4954971202376","15.7787715287239","16.0493492508582","15.7196328152197","15.6785614686854","15.1510788117487","15.340287132347","15.5715272088193","15.8722063093188","15.7587271839721","15.723580571702","15.3580747742338","15.3612606522976","15.1544129920842","14.8706920536813","14.3363904103081","14.4292605555078","14.7460293314947","14.5364144602762","14.4583980778594","14.6738776420735","","","",
"French Polynesia","PYF","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.18","13.52","13.27","11.76","10.8","9.9","9.45","10.52","10.2","9.95","9.47","8.78","8.12","7.69","7.61","7.54","7.69","7.48","7.28","6.96","5.28","4.7","","","",
"Romania","ROU","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.81","12.15","14.1","13.44","12.66","12.19","12.82","11.49","11.7","12.21","13.2","12.12","12.6","12.23","11.33","11.52","10.31","10.1","10.22","9.17","9.74","9.62","","","",
"Russian Federation","RUS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.06","51.79","50.72","49.35","47.44","45.17","41.44","39.63","38.39","36.84","35.78","34.61","33.6","32.83","32.61","31.12","30.2","27.3","25.9","24.47","21.01","21.37","","","",
"Rwanda","RWA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.46","12.01","10.99","9.76","8.64","8.2","7.94","8.01","7.92","7.66","7.62","7.61","7.64","7.62","7.76","7.84","7.94","8.11","8.12","8.29","7.89","8.68","","","",
"South Asia","SAS","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9517548439758","14.1425235347476","14.1045095703832","13.9642301057987","14.2073033366514","14.4676722577069","14.6165156408933","14.5667806935929","14.4863542680564","14.3596246769436","14.519217063274","14.4552406219083","14.4500989282774","14.2638152063942","13.7706684001895","13.3432388350803","13.3383587484482","13.5749164926873","13.0944223296919","12.8185672094532","11.8913671402274","11.5388461842082","","","",
"Saudi Arabia","SAU","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.4","2.45","2.38","2.28","2.17","2.06","1.91","1.75","1.59","1.38","1.15","0.98","0.93","0.96","0.9","0.91","1.03","1.1","1.09","1.06","0.95","","","",
"Sudan","SDN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01","3.96","3.88","3.79","3.71","3.64","3.56","3.52","3.55","3.78","3.49","3.67","3.51","3.68","3.55","3.5","3.45","3.47","3.53","3.39","3.04","3.16","","","",
"Senegal","SEN","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.09","6.53","6.39","6.76","6.77","6.73","6.65","6.61","6.96","6.99","6.8","6.84","7.01","7.04","7.19","7.02","7.05","7","6.92","6.98","6.84","6.76","","","",
"Singapore","SGP","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.19","11.31","12.31","11.95","11.35","10.91","11.02","10.41","9.81","10.27","9.38","8.78","10.57","9.83","9.43","8.72","8.44","8.42","8.9","8.42","8.94","8.1","","","",
"Solomon Islands","SLB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4","16.76","17.48","18.53","16.7","17.44","17.6","19.98","21.07","20.98","20.81","20.86","20.81","20.62","20.58","20.52","20.45","20.49","20.59","20.43","19.54","19.6","","","",
"Sierra Leone","SLE","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63","4.71","5.04","5.17","5.3","5.4","5.37","5.66","5.78","5.85","5.96","5.8","5.86","5.68","5.48","5.53","5.88","6.03","6.16","6.14","5.4","6.14","","","",
"El Salvador","SLV","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.68","7.52","6.78","7.15","8.08","9.35","9.55","8.95","8.19","9.62","8.18","8.91","6.86","6.75","8.24","11.86","10.17","8.5","7.31","7.8","7.44","7.63","","","",
"San Marino","SMR","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56","8.59","8.56","8.48","8.54","8.45","8.37","8.22","8.35","8.43","7.8","6.86","7.57","8.11","8.05","8","7.97","7.97","7.95","7.92","8.04","7.96","","","",
"Serbia","SRB","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.97","23.33","24.23","22.72","22.84","21.93","21.13","20.24","19.24","20.94","18.59","19.3","19.44","19.04","18.09","17.12","15.96","16.26","15.6","15.75","15.61","15.14","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.91610584762037","6.88308392704804","6.93572033596108","6.99116192006587","6.97263746296131","6.85124376093981","6.9118187185705","6.89624652507098","6.94959146577294","6.95133110053214","7.15465481043652","7.03246312369612","7.00536093011328","7.03796165537215","7.07681290942301","7.07754762524648","7.02536289804697","6.97095105360887","7.15508350454939","7.18198578480153","7.09800616002876","7.44474470165064","","","",
"South Sudan","SSD","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.11","4.76","4.59","4.7","4.8","4.75","4.87","4.89","4.87","4.96","4.87","4.86","4.93","5.15","5.28","5.59","5.72","5.91","6.65","7.25","7.63","7.89","","","",
"Sub-Saharan Africa","SSF","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.95037882475238","6.90687331707964","6.93132774042158","6.95922229281484","6.92144115249327","6.78891560385876","6.82309294314618","6.79574683793311","6.83247711241633","6.82177456429657","6.99430543005025","6.88131248910814","6.84669415087761","6.83954525837493","6.86643904008449","6.88839590262567","6.85358967979746","6.80860251852245","6.99223325151329","7.02845736698222","6.95371889681722","7.30444209746288","","","",
"Small states","SST","Suicide mortality rate (per 100,000 population)","SH.STA.SUIC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.299627380993","12.2825360808743","12.1124245315742","11.5986187031379","11.3932657707476","11.1520078189255","11.1008260893669","11.2760161482317","11.2001640842573","11.4278783365176","11.6760532705614","11.0962146190732","11.4234951363321","11.4845899091816","11.8159436201616","11.4096799716636","11.5384692744698","11.8664071474209","11.6733267866153","11.5728975564774","11.5138063738163","10.8173198999716","","","",
