"Data Source","WDI Database Archives",

"Last Updated Date","2025-10-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Romania","ROU","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","651","520","1170","1170","194","269","640","989","1242","1685","1805","1857","2011","1627","2056","1658","1757","1596","1069","1021","1005","1262","1770","2182","2598","","","","","","","","","","",
"Romania","ROU","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","31000","31000","31000","31000","31000","31000","31000","31000","","","","","","","65751","52520","118170","122850","21488","29737","70601","109639","137442","186857","199942","205747","222555","176708","219672","173576","178761","160886","104638","96933","87373","104777","132037","158945","163147","164260","179381","169724","127424","86244","75600","1373073","612409","","",
"Russia","RUS","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27629364","26624560","14400415","8966911","2941830","2012760","1676561","1108632","203881","164082","150578","169921","354579","483027","472574","344401","266518","262560","17444942","20128162","13051557","5796441","3172812","1399669","486630","196218","16609736","8610917","","",
"Rwanda","RWA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","93000","7750","","","","","","124000","201500","186000","229400","232500","232500","235600","244900","323950","562650","1922000","1534500","1517140","623410","601400","603570","688262","721990","2407302","3468408","2566524","28254000","636000","872732","2828962","3833322","3740963","3848968","3180588","3896313","3456736","4100068","5524226","4882100","5214353","5518361","5616479","5347584","5318208","4868600","4889963","5574617","5462742","9263230","8895595","7865361","5959729","4786788","3347844","2194128","1569789","809501","","",
"South Asia","SAS","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355644726","341288292","231092141","209929642","165023999","180426653","178973054","175002204","170538712","170075563","260207264","279884425","172135660","159014536","173644944","146765999","142538608","240168596","214019102","221809821","231471081","190820282","178698398","157451535","163824829","141700969","108996556","120551762","106615193","84556476","62248872","48776760","39145951","22875069","","",
"Saudi Arabia","SAU","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","3100","","","","","3100000","3100000","2015000","1829000","1829000","3270500","4030000","6265100","","","","","3392622","2923320","2450550","1904310","1475054","1103612","653158","619346","623030","594543","27470086","27472520","26973266","26460881","25995704","25521944","24796384","24538282","56863","55748","52588","48406","42422","41182","7907","7812","6963","10813","10405","7980","5994","5902","3339","","",
"Sudan","SDN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","1023000","1187300","1157850","1886040","1860000","1519620","1577900","1664700","2960500","3413100","4650000","8370000","10902700","15283000","17143000","19747000","21390000","30101000","36084000","30200200","25019170","23095000","23799599","105167100","74378400","74041800","76010400","77080428","75496066","44113984","41934399","43847576","43791470","46471828","39111374","36755847","15474367","15574697","15903793","20797200","22940282","18523710","18442908","17117475","12268272","12784110","12148853","20225147","19816679","24023213","41703065","44209550","34831137","24967032","19870524","14262664","6457318","","",
"Senegal","SEN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","186000","930000","1550000","1903400","1855970","1773510","2120400","2078860","2480000","2542000","2604000","2790000","1426000","1178000","155000","155000","155000","155000","124000","162750","159340","161200","170500","170810","160580","161293","1653695","5927526","7334616","7305240","7446173","7737348","7478037","7284682","6409255","6812047","2412152","2325812","2319038","2319431","2321092","2288362","2236662","2182558","2103218","3385562","2192701","1984450","1816548","1195660","1082586","1056059","920809","830910","673716","588719","477415","344694","260622","153426","82992","","",
"Singapore","SGP","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","22630","27900","","","14880","8990","","","1860","9920","9920","14880","14892","16932","11730","936","1202","12399","1080","550","550","75","0","150","150","75","75","219","71","927","927","631","610","171","159","135","284","0","","","","4","30","","","","","",
"Solomon Islands","SLB","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224000","224000","89600","23480","","","","","","","","","","","","","0","0","","284","254","","","","","","","","","","",
"Sierra Leone","SLE","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","15500","","","","","","","5270","4650","1550","1860","","","3720","4650","5580","4960","5270","2790","1860","","12834660","2859672","598332","1660303","1682380","523772","1515576","1457310","1105012","735836","732883","1176013","7111251","6853682","7197798","6476267","2900799","905859","798221","896018","802817","712065","353105","214061","101497","48640","38931","31188","24241","14557","8208","6210","","","","",
"El Salvador","SLV","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","3100","","","","","","","","12090","","","","","6510","9610","9300","630850","642630","2050300","2050098","2030106","16564","16459","17393","16938","12081","3465","2491","6712","7854","8384","27376","25710","5158","3978","3978","3326","3032","3679","3375","3718","3282","2528","2962","2342","1690","1844","1592","1242","1764","1352","742","","",
"San Marino","SMR","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","15500000","18600000","36430890","62000000","21700000","21700000","21700000","21740300","25172000","21700000","26043100","25854000","23858530","46920000","","48960","40698","41167","70078","78400","69572","37633","14440","62575","65952","22108","41286","39597","53427","71038","92864","187884","179809","185859","184743","193907","184331","202039","517184","659708","669840","686288","590108","269370","248472","208299","124390","","",
"Serbia","SRB","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","800420","809100","812510","814370","809720","809720","744000","827700","814990","815300","815300","806000","62000","61070","61070","61070","59520","62930","62620","97650","109430","67580","43400","26350","29605","41400","23265","23239350","21559964","20281314","31884145","27597320","26953238","24599603","24555773","23735164","19614942","17365628","14278549","13557349","7264925","10493632","10093366","9867254","8548656","7066244","6222061","5574987","4338184","3237512","2261062","2081458","1481293","1268830","872103","626310","461592","344773","205555","","",
"Sub-Saharan Africa","SSA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","575445626","505906436","528661107","621715738","681467863","636927713","458637892","364040323","348353875","368115384","382290351","340788553","339474317","314890909","297609012","274087948","253336273","234087330","214535639","204770818","210769816","234857701","238205132","225421930","272382477","277224413","295904308","291079501","262408285","211396591","159786918","127219986","92510864","54949426","","",
"South Sudan","SSD","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9242024","17016804","17448612","18363248","16832900","14965726","13036555","11965398","9844205","7546602","6006114","4008797","2668652","","",
"Sub-Saharan Africa (all income levels)","SSF","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","558520751","490879514","512958300","603248863","636036585","562857253","404923372","321403819","307555223","325002261","337916122","300876198","299714804","278010756","267569791","251033948","236445647","224907430","208163192","204770818","210769816","234857701","238205132","225421930","272382477","277224413","295904338","291079536","262408425","211396771","159786918","127219986","92510864","54949426","","",
"Small states","SST","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14674800","16910776","11176845","10676223","6481873","5773523","5608643","5466785","4707229","6697443","8364313","7997234","7182735","7194768","5901035","4029208","5166497","5275434","7199167","7208021","6732612","5919754","5207229","4757631","4475360","3491447","3230145","2760675","2222168","1831494","1417552","1128464","1911461","1337413","","",
"Sao Tome and Principe","STP","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","0","0","0","","0","0","","","","","","","","","","",
"Suriname","SUR","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5304","5100","4138","","","1164","","","","","","0","","","","71","71","68","65","0","0","","0","33","15","1489","1701","1468","486","522","325","168","","",
"Slovak Republic","SVK","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155142","16858","261814","155402","83376","47198","49221","50959","52631","49513","46242","44551","39376","25693","28324","31838","39265","43946","47707","55236","52966","58878","52356","55735","41577","38568","31869","24324","18828","1255319","888062","","",
"Slovenia","SVN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7558200","4590000","3090552","2499104","1121504","574928","388137","490790","315274","270106","43534","231730","33269","27056","26953","26878","26995","28363","30175","12248","14567","15847","18832","18440","25833","27806","30616","24473","19962","15102","113165","73675","","",
"Sweden","SWE","Refugee population by country or territory of asylum","SM.POP.REFG","806000","806000","806000","806000","744000","682000","620000","558000","527000","527000","620000","620000","620000","620000","620000","620000","620000","620000","620000","620000","620000","620000","620000","1333000","2808600","2808600","3720000","4030000","4333273","4333273","11185347","12695537","13369322","16564508","21283315","22311134","21410894","20912924","20024667","17865050","17608126","16406685","15924925","12562253","8074073","8089954","8470168","7732343","7857194","8053934","7932105","7621748","7801155","8677207","10523008","10849156","13118491","11083059","10176770","8374985","5961246","4335372","3610438","1663424","","",
"Swaziland","SWZ","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","4185","1550","2480","3100","1550","1550","2480","4185","22320","162750","169570","173910","227850","193130","278380","333870","376030","451050","912330","1082148","4291548","5056038","5669160","4986709","68208","79692","64510","66301","66239","68843","77320","77320","73318","76865","77393","82333","79904","81278","79050","75079","72802","66730","42234","38346","37986","44482","41150","35965","35884","31030","22830","16110","15249","8414","","",
"Sint Maarten (Dutch part)","SXM","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","326","314","290","284","254","200","230","225","167","60","","","35","","",
"SUB-SAHARAN AFRICA (excl. Nigeria)","SXN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","","","","","","","","",
"Syrian Arab Republic","SYR","Refugee population by country or territory of asylum","SM.POP.REFG","3620118","3737887","3863406","3999310","4134346","4280511","4408386","3946424","4703630","4855685","4988892","5149069","5308130","5450327","5577396","5770030","5886962","6061027","6224025","6393595","6584493","6739431","7740452","8367613","8523388","9167971","7924313","8112514","8352082","8572957","29184179","26191592","27422556","31839588","33158601","39972589","38690120","40830267","41572739","40833366","41465692","42377701","43320330","44277853","46420422","48614682","121324379","201389277","159894535","151130863","143398002","109330098","81958070","50060218","49855509","35243249","32080717","26256848","23713846","19101161","14016966","10611756","7719972","4171671","","",
"Turks and Caicos Islands","TCA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","335","327","287","215","155","195","163","192","126","91","49","","",
"Chad","TCD","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7140","6892","11434","11200","11200","33688","986587","2629597","1981439","1450600","3747150","16396676","28586880","29744448","30394586","30283734","33712020","33511005","33401896","32251379","31390225","33020311","33514378","23650498","22300635","18927625","18499393","14608114","11487666","10004076","7705932","7706447","","",
"East Asia & Pacific (IDA & IBRD)","TEA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30828908","28780423","26556030","28437670","27297366","29947339","30198166","32849789","33839725","42095978","40404756","36924480","34189596","30089618","30556120","31118070","32451256","31646542","31059900","32531422","33457738","32732139","33126936","36711103","36227172","32227608","30453581","25367285","23276410","18198650","13253244","10073682","3257735","1704199","","",
"Europe & Central Asia (IDA & IBRD)","TEC","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1932520","2137448","84277908","79167570","69051693","71749366","82539330","74932232","69589169","67826621","48657995","43288454","38518260","34318645","33325131","26355838","17798455","11081836","12628800","12029956","10633685","10235073","26679922","49123077","129798746","183861380","182680105","170718718","158414749","122860942","92550006","70168068","83256528","43541323","","",
"Togo","TGO","Refugee population by country or territory of asylum","SM.POP.REFG","","155000","155000","155000","155000","155000","","","","6200","","","","","","","3100","","","","","","6200","54870","55800","94550","80910","107260","106082","105431","354654","347412","342006","334560","1311127","1218247","1409983","1420452","1323336","1356598","1368878","1372962","1376975","1388301","1241441","1003079","670718","136818","956454","844662","1348896","1695791","1977329","1566588","1611417","1404868","711667","571475","505745","394820","259212","192294","120900","197680","","",
"Thailand","THA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","2348560","2568970","3025600","4307450","4700220","8102160","5982690","5238380","4473920","3983500","4043020","3717520","3494940","3341769","3097985","10181742","8992728","6489750","12161664","10686614","11935430","12091892","18945424","15493114","11214758","11756261","12399586","12612704","13334211","13325320","12641819","14110024","12940690","11518568","10424062","9280521","7854016","7096112","10373614","9086261","6928425","6066752","4811530","4191704","3219378","2308506","1809180","1228136","611198","","",
"Tajikistan","TJK","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306000","30600","73690","69360","130736","243646","406864","508426","1720904","1718576","384802","370194","204579","109934","98389","116759","183529","265190","300576","292393","188832","155710","149955","125830","155288","115891","108844","125010","133932","193032","111904","70644","","",
"Turkmenistan","TKM","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1570800","1632400","2612109","1745102","1768202","1637941","2068011","1589108","1568488","1533576","1513124","1457987","1292214","79731","12881","8120","6002","6014","5192","3864","3420","2559","1633","1497","1012","871","695","480","288","182","25298","","",
"Latin America & Caribbean (IDA & IBRD)","TLA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80531380","59694351","58695819","8147104","7171204","6164880","5806439","5483914","4314399","4049394","2500863","2416319","2669755","2508409","2368520","2478254","2669847","35500127","23427696","24582617","25386094","25276910","25854558","25558949","22299801","20906870","18340635","11567419","8827387","8500937","7405920","4840920","3857412","3554033","","",
"Timor-Leste","TLS","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","222","222","216","210","70","70","67","64","0","0","","0","0","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD)","TMN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","405082903","428953375","420506104","318379487","308486288","301827396","303788633","303146238","305139923","303973019","316506931","316903318","288699504","264539061","272376717","268308228","350753913","412041601","392669384","396919605","399852539","367094699","362112851","428814976","465487519","419753795","384826541","313884445","281307272","226017817","158067078","117881712","119166307","65950521","","",
"Timor-Leste","TLS","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","3","3","3","3","1","1","1","1","","","","0","0","","","","","","","","","","",
"Tonga","TON","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","159","135","0","0","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237096484","226399164","153298747","139260268","105352073","108906005","108028692","105631880","102937702","102658477","157982958","168939319","103901640","95981488","107141920","91900235","90952834","157787453","141972932","151645382","163958601","146953522","144660478","140656655","151481617","141700969","108996556","120551762","106615193","84556476","62248872","48776760","39145951","22875069","","",
"Sub-Saharan Africa (IDA & IBRD)","TSS","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383630376","335601320","350695961","412424488","434840819","384810365","276835092","219734607","210266807","222198888","232103605","205700525","204906295","190068127","182961197","171624348","161650645","153762430","142314573","139995140","149293912","180866641","192831884","201377082","250489065","277224413","295904338","291079536","262408425","211396771","159786918","127219986","92510864","54949426","","",
"Trinidad and Tobago","TTO","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2027","3459","3787","2505","1719","1357","1210","5925","6991","5838","12747","32154","76190","76566","64278","44512","22435","","",
"Tunisia","TUN","Refugee population by country or territory of asylum","SM.POP.REFG","31000","31000","31000","31000","31000","15500","","","31000","","","3100","","2170","","","","","","","","","","","","","","","","","3060","13260","11322","10098","1770","22170","19692","56377","58935","50714","48448","10727","11133","10722","9723","9262","9638","10154","9464","8922","8451","360164","120478","55387","66488","42374","36757","33021","43551","57184","62160","57348","42887","27958","","",
"Turkey","TUR","Refugee population by country or territory of asylum","SM.POP.REFG","68200","71300","71300","71300","71300","62000","58900","57350","61380","43400","36270","35650","35960","35960","32860","32860","32860","32550","33170","32860","189100","36580","51770","40920","80600","55490","59520","68200","137950","1025077","2856000","3107124","2904654","2373234","2642274","1438026","914736","273838","283059","315075","347301","388786","369737","278858","333374","258972","278687","716047","1132103","1024309","962855","1272672","22433292","46355071","117465397","162646404","163556473","160095500","150949178","118124523","87656688","67676706","46387367","22757889","","",
"Tuvalu","TUV","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Taiwan, China","TWN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Refugee population by country or territory of asylum","SM.POP.REFG","","372000","372000","372000","775000","899000","1052450","1233800","1426000","1691050","2216500","2208440","5115000","5606660","5988890","5305960","4774000","5102910","4989760","4985420","4947910","5089580","4927760","5583100","5577210","6648880","6928500","8252200","8219774","8218968","27048768","29386506","29799096","57581040","93624500","92923266","55857852","63881242","60914746","69686718","76256692","72452769","77209878","72774360","66229728","59272896","51441290","44869860","32834687","11754369","10491456","11549384","8485764","7759524","6548408","13558080","16045386","14192288","11411202","7991643","5631540","3727818","2680977","1322671","","",
"Uganda","UGA","Refugee population by country or territory of asylum","SM.POP.REFG","","1612000","1612000","1829000","3503000","4259400","4836000","5045560","5447630","5495060","5573800","5608520","5163360","3530900","3673810","3491530","3500830","3520670","3524080","3493080","3503000","3503000","3503000","4122070","4681000","4681000","4465860","2748770","3196162","4028791","14863236","16577142","20021580","29223000","30369000","25687338","29600944","21113367","22908808","24437426","26501572","22370265","24337781","25861149","27552937","27783700","28832590","23582725","16537464","12607000","13036834","12271238","16621513","16761963","28527652","30539968","53627065","62122770","47791556","44862126","34107192","27538254","19025799","11042486","","",
"Ukraine","UKR","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550446","581638","402040","511366","683306","301772","329962","333383","331530","321516","270127","252812","241002","749399","734130","725663","289926","279240","235261","225196","237803","209100","187354","148636","106986","71490","54126","42876","32760","17584","","",
"Upper middle income","UMC","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","581755866","587881420","644251212","489619202","454405255","472355448","478921397.370566","480697162","474216383","475069559","451686543","450171846","402879748","362736753","371380130","354223646","394573152","434367741","423894937","430310730","419451832","363350545","371355747","432049770","535435311","515192758","463418909","400997269","357733197","269928359","181792882","126803515","108879560","60795826","","",
"Uruguay","URY","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","46500","46500","46500","","38750","","","62000","62000","62000","52700","52700","1860","4650","","3410","2170","3410","3410","3410","8874","8262","9180","13859","12059","14311","15060","14789","18398","9678","8779","9996","11032","10009","10372","12767","12902","14070","14418","16446","17896","15033","14863","15025","19570","18985","16963","14914","15659","16470","16266","15786","14495","8995","","",
"United States","USA","Refugee population by country or territory of asylum","SM.POP.REFG","15500000","15500000","15500000","15500000","15500000","15810000","15500000","14880000","15438000","15500000","15500000","16430000","16430000","16430000","16430000","16430000","15500000","21225700","22754000","22754000","12514204","16658625","19227967","20321492","19434179","15276986","12357623","11337506","11710839","12756376","47418474","52416057","59154670","63552635","66891247","69808479","67985995","63148858","59804096","58367559","56920369","57775656","54339328","50684816","46292171.9910714","40968250","89408823","28963649.6","28511699.6","27268596","25397030","23298803","22009405","20038033","19774180","17484804","15558116","13207160","12842912","11276587","8180514","6105222","4719767","2864414","","",
"Uzbekistan","UZB","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","816000","848071","293998","324614","353695","120035","113535","4295369","4432934","5032603","5004483","4890137","4746769","149930","108546","83680","54976","29794","18894","14846","10778","9188","6817","1497","920","543","431","342","234576","169338","65835","","",
"St. Vincent and the Grenadines","VCT","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","0","0","","","","","","","","","","",
"Venezuela","VEN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","465000","465000","465000","455700","477400","444850","","","496000","496000","496000","551800","527000","26350","34100","44020","58590","55800","58900","62217","65658","178500","175440","202980","226666","230619","180567","178621","33365","17837","21046","14590","6867","6792","6792","26695","44063","76116","20693321","20518391","19929894","19348419","17777657","17105817","15529561","11160641","11119977","9806439","5648534","2758663","2235729","1634316","707904","381433","205352","","",
"British Virgin Islands","VGB","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","74","74","","0","0","","","10","","","","","","","",
"Virgin Islands","VIR","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","1767000","1705000","1085000","","","","1860000","4650000","1085000","1023000","930000","804760","653170","651000","775000","843200","775000","837000","714860","2157300","2055096","1658826","518568","530000","3852800","3852800","1680000","1680000","1680000","1785670","1785670","1785670","1720480","259760","254728","250014","242814","240414","233343","185088","87120","0","","0","0","","","","2","30","","","133","","",
"Vanuatu","VUT","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","368","427","415","0","106","90","0","0","","","","","","","","","","",
"West Bank and Gaza","PSE","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910637","968704","1026771","1084838","1142905","1200972","1249368","1308438","1348288","1384655","1428891","1483394","1532589","1587920","1634952","1685851","1739266","1793901","1836123","1885188","2015855","1895043","1944544","1994493","2051098","","","","","","","","","","","",
"World","WLD","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021855307","1981027025","2073344073","1938858194","1960918409.5","1978356126.5","1824333897","1689780483","1643034366.5","1677309313.5","1739485648.5","1753973927","1598002289","1500484405.76938","1488875462.0633","1390197605.63473","1518545202.68084","1643161132.78084","1546457939.78084","1501132296","1479828749","1337795629","1140893655","1225934155","1421523350","1324662782","1283949262","1167533669","1062054006","859750208","632699556","488161576","459017333","263015585","","",
"Samoa","WSM","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","200","155","185","","","","","","","",
"Kosovo","XKX","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen","YEM","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","1550","466550","476160","482050","31930","43400","114080","132680","155000","3255000","2263000","2422867","2484030","299676","3057654","6087360","5553900","5120421","5986918","5996976","4588135","6874790","6773522","6780808","7780362","9273670","6930591","7302149","8848893","10154095","12088271","14297145","16914422","18248708","18896996","19923102","18337671","19065482","17098762","15377256","12461773","10838819","8860615","4005924","1610406","1006954","388976","","",
"Yemen, PDR","YMD","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia and Montenegro","YUG","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1802800","3904200","3379300","3300364","3012228","3007568","2906344","2401816","2126408","1748412","1106732","296528","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25500000","9740748","11357668","2536070","763561","939477","1628139","1687043","2083409","2614096","2974482","3044950","3209118","3719172","3783648","4441568","4749364","5558304","5095112","5479324","5012657","8301898","7784970","5187741","4079924","3660685","2685045","1841646","1359216","865748","470015","","",
"Congo, Dem. Rep.","COD","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482959","391127","572070","1724365","1433760","675973","297538","240214","285270","332509","362012","332978","234033","199323","204341","208371","177390","155162","185809","166336","152749","65109","113362","119754","","","","","","","","","","","",
"Zambia","ZMB","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","155000","194990","332010","408890","391840","496000","527000","775000","1156610","1253330","1117550","1056170","2011900","2453340","1791490","1128710","1257360","2762410","3193000","2990880","3217180","4286370","4467100","4450608","4252580","14080998","14348952","14494608","14394852","14959372","14556230","14687414","18488172","18879304","23115296","28105120","31827478","27637830","25390082","19129742","16817472","12747006","11631862","8515439","5621746","4594148","4015461","2154666","1792834","1892400","1692205","1672446","1898236","2044977","1898100","1585710","1352772","795067","506877","","",
"Zimbabwe","ZWE","Refugee population by country or territory of asylum","SM.POP.REFG","","","","","","","","","","","","","","","","","","","","","1550","158100","626200","1562090","1565500","1946800","2020580","3831910","5408973","5435850","19476900","20157954","24246726","10248978","232943","57535","66639","90070","185581","232066","462122","975118","1056283","1424666","757025","1496000","372938","410155","353643","395381","425667","401306","365842","485502","449753","444583","423101","348036","319615","295554","222294","170694","136175","70798","","",
