"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Least developed countries: UN classification","LDC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","17899999.62","22579916","22540000.92","82323534.758","309255813.604239","389016730.3734","551113753.9377","701662423.9803","960393178.821155","1491573073.61855","1624022270.63236","1941093593.48886","2273117675.59959","1959896143.28533","1852302065.18746","1958204096.08127","2529985552.04642","2614091677.74849","2799041961.98128","4018878526.82595","3513844989.46062","3973184547.38734","3958326350.31277","4121384245.27125","4495669771.71895","4431435507.6057","4731355472.18902","5307251921.71877","5789184442.78312","6168895023.97092","6645936806.0154","8498683529.03061","9766229824.83953","10955238327.7712","11827911986.2217","13906375957.4773","16618994422.7489","21816794653.2125","22931521693.8428","26355843113.6161","29702513431.1518","34689629988.9025","37469480760.7027","40572466969.215","42239755306.608","40920249170.8189","43463602840.2346","50372744963.4563","53821794749.2441","57180757026.5618","59739935869.2032","63485417857.6059","67317602775.8523","72548819644.9695",
"Low income","LIC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","44764400.753","83984680.4146","83101375.4924","237531862.9473","848987685.9049","1251603738.6445","1381685036.3164","1114214800.0121","797763840.6903","924794494.5676","808652310.8391","876049753.1735","794968813.4481","838029510.5223","955930831.9067","1201106555.944","2314463139.4413","1715287853.0991","2048494368.581","1815340636.2417","1990530250.0753","2094075862.08584","1997936595.35373","2113111847.4046","2392295412.7847","2610013916.30396","2609977951.9058","2858893435.62755","3296555096.08058","4275383477.29895","4558605949.76227","3929651855.5691","4321632501.91869","5182859829.16943","6763956458.65593","6464888287.5349","8068171463.86238","7202753038.04817","8994432974.45484","9416975721.14469","9304036287.85379","10458348927.2776","10660423227.9337","12429854857.9269","14823275468.5536","14133432442.9399","13815157105.8321","15271349249.5724","18256226454.9071","19021725391.8574","17521443210.1432",
"Liechtenstein","LIE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","8562662.125","12957679.75","18482927.32","39031032.56","60065425.87","151700653.1","229559402.5","289306793.2","294477050.8","300945312.5","291652252.2","325967742.9","350058441.2","357666870.1","358011932.4","400775817.9","442093994.1","547805053.7","632381958","715192443.8","800969017.959","843173016.3939","933731256.2051","1013337090.0168","1064301778.3232","1154285558.8842","1169810000","1296070000","1423470000","1573780000","1975536000","2166770000","2507300000","2924500000","3336700000","4123130000","5153010000","5999552324.37494","6422186627.14356","7036326550.64495","6999731474.7887","7261851525.12139","7190296015.03347","7043039552.3926","6748702044.3482","7140414362.13216","5521864470.5955","3819373806.84977","6022594532.62525","6721617581.91647",
"Lower middle income","LMC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","7260000.229","25159999.849","57159893.99","79819209.1","135194679.5509","1397454553.27164","2523358889.7188","4820063342.4542","6816829942.08568","8318517136.36967","11492564197.8135","11160307936.6313","13059213502.8415","15015515932.8562","13940803695.4147","13080824313.2388","12980447844.2921","15092555710.1281","14585689281.3894","14439480795.5892","16115794566.3913","16773337076.4251","20211092816.6423","21003890478.2012","22783534469.01","25357452442.581","27577833448.0411","32998596824.4169","30402513118.4232","34820607630.2908","38705026754.0297","43195282605.9416","52602382468.8677","63324840881.1477","67881443382.0121","92732663186.0944","110441515791.17","133846789611.362","162987577744.029","162046688222.289","182090391564.006","209142656133.543","229990346530.622","240379554085.753","253178243444.7","250529588188.313","243095745667.755","265426248696.267","287748813386.247","303487218921.272","306209491870.863","335365039592.71","368229720927.439","370602971262.107","424049103332.48",
"Low & middle income","LMY","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","284759994.509","315897541.1746","348440035.399","376562895.062","1901760340.2929","3302245707.89824","4318014568.9772","7011375127.6685","9849245598.75027","12851858994.8506","17693060157.1271","17937617503.3163","19820587339.9427","21417203768.5973","20649433174.3337","19766542396.1327","20122588702.3216","23204768076.6055","23056200961.0522","24979773783.4664","29193556743.5228","32182601790.0162","37725287543.9233","39590953656.1615","44123390254.4905","49027906530.1022","52075709400.6115","61678060717.6319","59739640878.8238","64906468153.5681","72163387222.7946","79374503464.3706","94426554509.5772","118315099828.071","134697928107.981","164025880988.808","193204517311.312","233069926258.369","271591676593.723","262504395907.457","291267789036.141","326953795173.248","351190678304.875","368024121302.419","396529054981.397","397369265229.939","387455028990.82","425631834680.515","460026431799.031","478291355530.023","484127234894.745","548292374324.511","606724637025.176","621706577314.985","683463815522.333",
"Lesotho","LSO","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","121702577.634139","137999999.88","165139999.8564","177444999.8457","212464605.568655","263214072.771147","290572149.781258","809851055.944558","883397048.825986","766484900.693328","581114886.059157","616682777.34987","950243061.903824","869488189.834785","879817033.568276","998588133.070648","1022332371.93952","1121339278.19444","1037070181.75007","1132746440.12545","1086080389.98874","930876742.253514","873843477.361819","631203783.446163","524887056.294594","477597130.98118","401257772.249889","388679066.319247","556865002.801642","627155112.409885","599357676.667102","613862804.468686","638151924.237823","575859232.290364","547926609.905955","610128813.5597","649334950.905016","554558344.01544","462916687.21205","406185190.130013","347824541.092329","455325735.035842","547030869.81636","572517950.829512","529052337.588248","449887370.735323","474467924.705555","532599303.783963","479753820.191822","475818824.072287",
"Late-demographic dividend","LTE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","26000000","22065559.39","22799909.59","29803249.36","36079200.74","671823224.98","985532627.798","1105516290.012","1493531029.674","1871300003.168","2365096673.852","2615389511.963","3147739110.293","3289112642.6204","3140085659.572","3150152822.685","4055083107.3516","4494347559.739","4353909615.0845","4421434745.91","6151785300.751","7184079149.486","7833910768.392","7895651956.8861","15228712777.7778","12393081144.5574","13607594297.576","16057231865.9232","12054496174.6248","13146735532.3862","16678156791.8536","19272807373.9695","26156078336.0733","35480614418.8576","46362156008.3576","50938087049.4833","60243411871.2733","79189503148.3024","91343929540.2453","85232184241.7922","90786814156.1269","101128817848.143","101228222883.51","113398331086.655","128137217640.331","123378685658.542","117534194021.021","127092867731.197","129052227124.996","127228638537.774","126671601721.095","144244063164.519","146791186479.894","157005985107.18","162674748174.937",
"Lithuania","LTU","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34529.8834","743072.0925","1095000","2575000","2927500","3425000","2995000","49942500","79150000","109248045.560632","114833998.250692","577492856.218616","745271334.529019","994408039.505786","1433095298.45018","1565309357.23937","1239844220.6271","1673160028.6782","1955415493.73625","1507182354.29961","2059903380.92753","2113240954.13685","1372817412.18963","1279932371.67245","1302553153.70637","1386978491.32508","1303940311.17964","790579509.40722","778077399.768398","735947566.274894","976706233.615023","1051216714.88187",
"Luxembourg","LUX","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","729768310.5","710613403.3","649018920.9","656584228.5","651565786.914857","578526380.888535","576637535.90273","827567939.03201","1046961818.87196","1178139806.67344","1188806929.25738","1293535584.22105","1479294564.54906","1661639088.35709","1676276506.90135","1669576588.11836","1810620150.68357","1717898508.05781","1921579735.11739","1888091667.77205","1675230437.88399","1739875975.63375","1907535912.63715","2082891875.72318","2099004091.44558","2329484939.32084","2451367284.63427","2241550429.16968","2520958193.38301","2499573342.54089",
"Latvia","LVA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40771000","45709000","49400000","48600000","252175940.912601","273692698.822054","112559795.755365","157503054.341659","218566190.584416","379053687.812052","480130050.063806","550487314.653375","1920429181.47452","1586661134.03813","1257366064.50216","1505693369.41963","1498595197.67679","1604442120.94207","1553480634.46155","1335768739.25559","1234945490.06785","1274146124.40623","1237349320.48535","1142611838.12228","1088349705.22204","1317404608.00866","1294166204.93777","1234752925.75923","1338010413.67246",
"Macao SAR, China","MAC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46620166.5539433","47740741.3694726","53334689.0206458","53150239.3434497","55465112.1882292","54385821.9267613","51598913.4375614","48381809.2700582","46853508.7487517","48292669.4739577","46907064.121934","48659083.054716","36864800.2918195","39527609.1740174","27588639.7723445","34553804.6818085","42116218.0957632","55002381.9227223","65768944.5645491","73900166.6379001","89449076.1173255","111515747.535096","135638996.904345",
"St. Martin (French part)","MAF","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","533005981.4","547143920.9","589561645.5","763199218.8","948415710.4","1053942871","1013863098","849573425.3","916988281.3","873726684.6","972522277.8","1399646484","1588903320","1304641724","1336566040","2006347290","1990340576","2170446289","1959089111","1827395508","1969500647.08401","2165473712.6724","1892809709.27865","2010637641.59177","1938105631.44868","2160962378.14278","3260920244.44892","2877152600.81515","3613916567.1919","4220836008.11524","4589226819.79731","5451371054.8234","6730472440.80241","6894287729.1636","6269117560.51745","6422541530.26634","7256310891.67544","6507905288.19901","6881699960.00073","7788695018.11779","6903543638.09131","6383473883.82103","6823002118.11192","6919419947.6764","6962578453.17233","7414138465.63963","10906279156.3171","11170423192.2348","11749602451.9835","12510938321.8773",
"Monaco","MCO","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020000","87080000","114320000","122170000","110410000","177580000","242210000","322590000","484020000","701370000","915080000","1175820000","1491260000","1888020000","1352350000","1752830000","1813110000","1986440000","2191540000","2075920000","1540120000","1467220000","1637870000","1837930000","1909910000","1876620000","2119330000","2037820000","2011901335.81","1917794095.03",
"Madagascar","MDG","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","415448.457","466609.2396","711447.1793","325628.4893","398838.9373","47009.971","378646.7016","220807.0755","114372.0374","116157.7329","5636074.543","4573740.005","5869821.548","4648277.283","4029545.307","9741570.473","7870713.234","13130938.53","15214864.73","13543858.53","12743958.47","9102989.43610931","6241918.029376","12184519.9501134","11462127.2289384","11621994.7404228","11270072.5540781","10871296.0869891","29323596.1441193","16231547.7","11506654.2","101672956.266869","150260189.029423","254488696.945114","313991941.099283","283721276.649106","455825544.213646","335015246.964639","330495619.941639","357754330.944225","344438244.030645","326844541.396424","299204626.141945","342776977.918857","425502225.716378","407676204.197602","495356527.446368","439712454.828004","385290310.633864","385290310.633864","385290310.633864",
"Maldives","MDV","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","2500000","2500000","1750000","1000000","1000000","1200000.048","1399999.976","1700000.048","1799999.952","1600000.024","1299999.952","2173581.839","2365779.02","2707756.11","2452076.46","2450000","2196854.87","2196854.87","1823118.75","2012192.12","2012192.12","2900092.28","2257250","2800000","7934160.76054405","6265651.33265537","4510691.34711864","3159198.48033898","2997538.93949152","3147415.8864661","3304786.6807894","3470026.01482887","3643527.31557031","3825703.68134883","4016988.86541627","4217838.30868709","4428730.22412144","4650166.73532751","4882675.07209389","5126808.82569858","5383149.26698351","5652306.73033269",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","283000000","396177015.3","455540775.3","467262161.25","425501348.49","1088507453.82","1871235630.06","3610550395.91","5865751872.99","7262331088.49","8580251575.83","8138756377.85","8612304801.56","10099474563.57","9954298121.65","8964500590.33","9098361560.12","10289872459.42","9710630256.86","9391920470.97","12490748065.87","13374735765.05","16620162054.04","15933247946.05","14839019775.02","13797189716.4532","12584696086.8474","13386430517.6828","13232903899.622","12655061294.0208","12647043873.9361","14463645271.1425","19444541148.8454","24398850812.8272","27535599907.2041","26762131322.4703","29414318768.8233","35248362021.9506","40213722080.0437","39884485272.3094","47107130267.9339","51276311333.5567","60338994090.9306","62596191763.0249","71064922966.5665","69826890711.2488","70048796797.6871","76391078727.3998","78544905501.6696","81801208977.0761","88050666360.7397","101565890482.15","97558204922.0454","86547145700.2491","102118075616.811",
"Mexico","MEX","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","177000000","1039000000","1220000000","1226000000","1391000000","1561000000","1616000000","1771000000","1985000000","2439000000","2793000000","3098000000","3030000000","3700000000","3979000000","4121819824","4368120000","4949000000","5545800000","6501246000","6648625182","7524742980","10146263000","11029448100","16653686411","19861747959","22741840918","26542811527","27516981140","27081720166","22893127980","22767716708","24190034859","24056599208","23976098088","25556643773","26824907167","29328819630","32922876924","36526305945","39833517538","43977653965","55067029560","61457717975","66237847600","67637913797",
"Marshall Islands","MHL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23743313.9900817","25993301.223901","25141959.5247458","23064845.2796527","23586551.1564815","22214933.5466879","22145271.4091364","23236798.1981352","24555434.9056674","26081549.2956674","27340028.91","28340028.91","30450053","31450053","32450053","33450053","34450053","34450053","34450053","34450053",
"Middle income","MIC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","284759994.509","315897541.1746","348440035.399","376562895.062","1856995939.5399","3218261027.48364","4234913193.4848","6769398820.0652","8993108154.50638","11591559604.1981","16299152898.4807","16812919611.9542","19012630262.9024","20481394781.0397","19829283279.1546","18876289743.9792","19314045009.2236","22358187841.1002","22088965781.1555","23772193797.3654","26873876212.5905","30457555482.5941","35661774044.6323","37757233020.7598","42108234334.9352","46906470998.5731","50061760594.8954","59555716409.8539","57320032229.5685","62262724590.6531","69500250388.5098","76497296310.5721","91097012519.0742","113993246158.307","130005579351.983","159922709727.555","188710731495.432","227529228204.21","264441023869.224","255777905668.426","282763473695.974","319212702240.528","341571884660.522","357774114264.239","385430626517.011","386962649551.415","377105369816.291","413442430652.585","446033990867.387","463758738921.819","469994499469.021","532708377990.886","588225509354.873","603320923833.806","666590876462.58",
"North Macedonia","MKD","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67780000","77690000","63237639","76537013","80920990","73439228","105902711","173661464","213016054","226568479","266556404","345010224","406625951","381153563","387931157","434124447","394153574","376068216.9","383353307","326901603","316287234","344938882","379189933","354625082","470083749","489643851","456559571","462458816.832003","458211807.311264",
"Mali","MLI","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","23307043.08","17744260.79","26497917.18","44315269.47","54061260.22","59399974.82","47657344.82","39408866.88","36476615.91","32497501.37","66998626.71","68436607.36","88175628.66","73225212.1","75954139.71","106917976.4","93014381.41","116550643.9","125616882.3","103187164.3","112110941.548004","110719833.683181","91724874.6223142","84462836.0284946","86308388.6924512","73163954.8545947","88167264.5797696","137653692.706477","153798953.420543","155463489.680968","177256553.182649","212030181.372183","344376072.218029","432735385.808444","455566651.299885","473206780.830655","785135446.147004","827417011.957933","894763366.194044","921490603.724098","816930232.686644","827242532.873849","885444663.073198","1022573591.76964","971700936.136414","997137083.775438","1131458579.74862","1106994887.60066","1045130736.94591","1094528068.0984",
"Malta","MLT","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","18177015.3","17820796.97","19522953.03","18677930.83","21830467.22","32224994.66","36229381.56","26467153.55","28733226.78","35029144.29","28187164.31","39306793.21","42779594.42","36873622.89","34743316.65","45802402.5","46021369.93","51684013.37","70015853.88","58211399.08","42017990.11","30490085.6","25454542.16","23547245.03","15190289.2349044","13121567.3102585","9111576.98391652","13097150.3833185","20135248.6017701","17497061.3431313","12930129.4156126","21201644.6945299","25794804.037383","319219551.908666","222082588.835842","208795974.103381","229286698.436007","264462405.60039","259902916.946394","229566340.672971","227124909.986338","200108441.489538","245878450.10781","252779864.011928","274400266.635686","251428716.529282","24258539.1095354","20654420.9130952","13189443.8165582","13715972.1049008","13973833.3600288","12186287.2099567","15372124.549128","15664054.0122657",
"Myanmar","MMR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","5972804.546","6836565.018","9275733.948","5970436.096","1552868.009","279829.0849","28537929.53","41800518.04","80575032.9230049","122450105.270511","147205581.007985","135822962.755218","135053917.971651","102152604.79581","116158175.616502","105385646.322992","84412131.6914657","116573115.83633","129488927.894728","115168164.055078","81009057.8890696","54744020.1698431","54472032.2248621","114854849.288762","127075981.133091","274616061.700335","1643883378.07428","1807677675.0137","1933727555.49391","2254714796.43757","2452869388.04774","2673495005.35447","2553189788.15473","2671564197.66884","1282095273.68297","1260825013.02677","1100000000","1150000000",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","211000000","238000000","247719978.33","269739208.22","276823417.66","965676986.6","1767010635.4","3468321014.35","5616332778.9","6865882171.1","8089480102.9","7538236510.9","8249270110.7","9770667053.2","9620996276.1","8676928740.5","8564590270.3","9591239410.4","9077934540","8499192901.4","11581624938.9","12416906083.65","15390460313.95","14605481651.4","13174160777.5","13565087722.9463","12374974519.5372","13138118940.6988","13046306749.2387","12421726045.419","12408146812.593","14216103438.2159","19217727800.6398","24162844305.2788","26879668651.7844","26030270363.4567","28572111091.2089","34276896953.3369","39065661304.2656","38864170651.852","46025764109.8053","49592579556.8399","58363143373.1973","60699108204.6344","69138361508.059","67893590534.4839","68095030559.6629","74356934631.9105","76633975354.5509","79859229770.0501","85988819790.2672","98322444498.1345","94901072208.951","81853115085.2463","97511970086.1225",
"Montenegro","MNE","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196425072.407463","298104236.132868","303165047.741889","415967090.446817","509607732.220525","507500921.443476","545308440.053599","543354188.552656","469734652.334568","480844129.101266","522997313.491038","588907941.567451","584315521.917427","600703223.755134","792208806.485595","830145183.727085","804960776.483146","855194696.701429",
"Mongolia","MNG","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5500000","7873673.73713044","1101304.34782609","26684782.6086956","68695859.2550305","79355447.0978752","202508011.372653","176948504.051605","155191920.280667","178029700","224595247.178827","199618694.316196","266242560.547641","249642620.819919","323836415.058262","257134721.743118","255121827.019504","260910769.826184","259876359.186202","273364998.118358","440554140.269687","560930420.374501","548833335.411407","471162099.435259","399224608.067342","455273507.999481","527686176.930018",
"Northern Mariana Islands","MNP","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","53400001.53","64500000","63500000","75199996.95","57000000","40799999.24","50000000","58000000","71599998.47","71300003.05","70400001.53","55599998.47","58000000","59599998.47","54799999.24","59099998.47","61000000","63599998.47","46299999.24","38000000","36799999.24","41817001.34","52554813.39","69478279.11","57518516.54","58891885.4418847","80032492.16","99385835.74","115743972.100213","111125263.22","115777234.51","129669769.55","174107424.238","152410998.675332","155464965.93","142879136.459263","93372689.548241","257936772.461252","417729496.408595","181687183.340353","162062807.497563","201868277.254044","166195674.653228","254632935.907826","266914841.670451",
"Mauritania","MRT","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","440791.8155","422013.551","307104.528","563227.7131","2353325.605","5575631.142","3706323.862","2317981.958","1222367.525","956062.9129","791334.2118","1855462.193","6700205.326","9300986.29","4780195.236","13708147.05","11739461.9","50134010.31","2268102.407","4895812.035","5448170.45761037","4365199.85910873","2693388.35718676","2207179.52345792","","","","","","","","","","","","","","","","","","","77170265.8334297","60391856.6609151","64458913.6407564","168665175.560508","13175224.8223905","109289566.242756","167738734.71534","94540780.7871774",
"Mauritius","MUS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118000000","132000000","160000000","168000000","180000000","178000000","177000000","615851.281321729","633981.312605333","573714.311614763","729710.022019936","609194.496202642","728800.694863441","703594.969659412","633706.427620866","660462.957147867","814358.909237383","518994.669072474","861942.59994173","552880.102738492","327038003.840485","223577781.35729","194066629.081207","250243134.926373","244621262.470942","318511666.223381","284728298.412929","272474595.808306","273838051.545729","315381359.563439","286874588.901737",
"Malawi","MWI","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","766905.8442","523432.034803867","647354.187443113","744944.638451002","746886.715295286","746883.914742791","746886.210153826","746885.969847193","843693.591438662","13912158.8000891","18321016.4009197","22531879.4932516","14789977.6869081","21013521.9620242","16674296.9648808","16656710.0742612","21767663.6228216","25320230.6859264","28303298.9931755","34132322.30587","38487169.2417953","41493977.0380251","39053133.1253821","78880384.2345767","181067327.48283","280913154.558341","231650864.507432","318635670.624362","264337125.025952","180786689.058916","186770846.876819",
"Malaysia","MYS","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","4177487.373","3934568.167","4062921.047","4317711.83","4569461.346","","","","","","","","48816528.32","99664604.19","138804718","185221130.4","130178665.2","153098281.9","175595687.9","119271873.5","115796006.036033","164153195.075007","194441070.788517","189584328.714763","322894736.842105","342368421.052632","367105263.157895","435000000","571052631.578947","801868421.052632","1116972560.32095","1365476253.08673","1556236305.16812","1329070849.75759","1130872358.13318","1102925378.35443","1211496095.71246","1293805738.45027","1423370251.9525","1579517557.4304","1643720838.27636","1603918551.47573","1648944928.4616","1685578502.03885","1597353741.92284","1426684074.92524","1552334622.98838","1617714310.48838","1704437563.93655","1605279752.31516",
"North America","NAC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","200000000","220000000","230000000","80000000","80000000","80000000","80000000","80000000","80000000","908000000","994000000","995000000","1020000000","1170000000","1300000000","1796000000","1820000000","1943000000","2665450124.19658","2738614596.99196","2762323809.92889","2932453434.25793","4903130051.1186","4949559608.30099","5124188719.32973","5205318060.39028","5344291476.85486","5561662792.75792","5728656853.33604","7336181997.21254","7846617833.75936","8054192064.30136","8282511676.77938","8390573550.91499","8506636419.18986","8748376016.8117","9174425003.9469","9189987399.12414","9297646939.63846","9065268190.16921","9121140785.36865","9683323618.18408","9908011767.20071","9222933366.42748","9580110825.7597","10281350535.2162","11282511658.878","11909437898.4724",
"Namibia","NAM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13450206.76","13797774.31","15708196.64","14536033.63","14898057.94","15604817.6428179","13513673.2904728","13303062.0552761","11215053.0129828","9901885.80460058","9161114.18078652","8454651.75410639","7555142.47621051","11791151.9816061","14594461.8082208","17498634.6327053","16442777.0484392","15682090.9432008","13563415.9682696","76511274.5893722","69207299.2302731","78755190.5167113","80114673.1338053","64061210.4673371","80797263.0083366","46674736.4652972","66474527.1071138","48366906.2606363","53720436.0575911","65614023.4683595","60452976.3410957","63120980.9323971","71028328.7791092","83754641.8557714","96655947.2794595",
"New Caledonia","NCL","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332715289.278755","448435822.908968","492708151.547069","512232802.121935","537060365.599102","491186423.970963","544222382.88382","509350010.543327","491844506.75841","594238509.890133","715008459.960461","724233290.883171","720847485.600825","612898777.615136","621061715.841089","621061715.841089","621061715.841089","621061715.841089","621061715.841089","621061715.841089","621061715.841089","621061715.841089","621061715.841089",
"Niger","NER","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","4291566.372","7787678.719","6290005.684","6447419.643","8486373.901","8649801.254","11283628.46","9181859.016","7133157.253","6838709.831","7458405.495","8983602.524","15965653.42","16131149.29","15699271.2","13231630.33","13890889.17","13019886.97","18172077.18","15870740.89","6903759.956","7705122.96629063","4498072.65850385","5335212.2751347","18782891.2085683","26628265.5741953","14460552.8692145","21992150.0958046","19055424.4824812","25538999.3670974","59819315.2557564","66396291.6094391","78177635.3489453","79455329.8941434","94105372.4236593","102125604.17868","134423547.478468","166152208.678693","151834370.002531","145912239.085973","219080291.987395","171586253.022659","176370907.300438","264041277.585806","296677560.021195","308661888.805163","520943729.781564","353331220.113843","725241177.55471","623844413.435542","567472152.801391",
"Nigeria","NGA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","20164384.3377957","3148257.78257618","8278044.63171683","21946633.7931972","16188874.3006091","17818396.8187928","13804340.159239","11741262.5085007","10069658.7290095","3989688.35617588","2739018.35487486","2424527.40083315","10183665.8073916","10008540.0229552","65544714.3325038","56448404.4079421","793154025.528129","549872704.128023","250043007.16431","296587337.297782","585738409.765356","448546824.808174","1301055577.27525","1391826072.13562","1166614597.96595","1208958587.64914","1062820789.1282","2272734507.11605","14640084309.7025","16932144078.5376","18014430786.8869","19199974036.2717","18370796914.562","19744755062.5938","20616772500.8206","20542884459.8857","20797073957.3775","20999084800","20626046924.0079","19697938003.8912","22037016831.8378","24311022415.6069","23809281401.0144","17207547305.9954","19483402058.9105","20127614150.5134","19549549365.0158","21292957333.3537",
"Nicaragua","NIC","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","3900000.095","4099999.905","4500000","","","","","","","","","","","","","10000000","25000000","50000000","75000000","95000000","150000000","200000000","300000000","320000000","335700000","376500000","438800000","518800000","615700000","697500000","739600000","819900000","770300000","824800000","913600000","1016300000","1081300000","1140200000","1197500000","1268100000","1394700000","1504800000","1686400000","1855000000","2149900000","3227200000","4662300000","5245600000",
